title,date,category,target,detail_url,image_url,month_param,detail_title,detail_category,description,date_period,time_main,time_note,detail_target,detail_price,facilities,organizer,official_url,detail_image_url
GO-AheadZ,2024.04.06(土) 〜 2024.04.07(日),音楽イベント,一般,https://www.m-messe.co.jp/event/detail/7727,https://www.m-messe.co.jp/static/images/event/noimage_cat2.jpg,202404,GO-AheadZ,音楽イベント,日本・韓国のアーティストによる最先端HIPHOPフェスティバル,2024年4月6日(土)～2024年4月7日(日),10:00～21:00,,,,['国際展示場 展示ホール9〜11'],株式会社イープラス / 株式会社 ライブエグザム,https://go-aheadz.com/,
"The BONEZ 10th Anniversary Tour 47 AREAS Grand Finale ""SUNTOWN""",2024.04.06(土),イベント,一般,https://www.m-messe.co.jp/event/detail/7695,https://www.m-messe.co.jp/static/images/event/noimage_cat1.jpg,202404,"The BONEZ 10th Anniversary Tour 47 AREAS Grand Finale ""SUNTOWN""",イベント,アリーナの公演タイトルは彼らの代名詞ともなった楽曲「SUNTOWN」。バンド史上最大規模のライブ「SUN TOWN」を体感し、 奇跡の目撃者となって欲しい。,2024年4月6日(土),,OPEN 16:30/START18:00,,,['幕張イベントホール'],株式会社クリエイティブマンプロダクション,https://www.creativeman.co.jp/event/the-bonez-suntown/,
エクステリア×ガーデンエキシビション2024,2024.04.11(木) 〜 2024.04.12(金),イベント,関係者、一般,https://www.m-messe.co.jp/event/detail/7676,https://www.m-messe.co.jp/saved/images/event/15/04/4dfa102321c38a6056d163acc7925704ffe01504.jpg,202404,エクステリア×ガーデンエキシビション2024,イベント,日本最大級となるエクステリア&ガーデンの展示会。最先端の商品・情報が一堂に集結いたします。,2024年4月11日(木)～2024年4月12日(金),10:00～17:00,4/12(金) 10:00～16:00,関係者,無料 ※ただしオンライン事前登録が必要,['国際展示場 展示ホール4〜6'],エクステリア×ガーデンエキシビション2024実行委員会,http://www.ex-exhibition.jp/,https://www.m-messe.co.jp/cache/images/event/15/04/4dfa102321c38a6056d163acc7925704ffe01504.1200x1200.none.jpg
AUTOMOBILE COUNCIL 2024,2024.04.12(金) 〜 2024.04.14(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7700,https://www.m-messe.co.jp/saved/images/event/24/13/1029f11d26175bd322e2e6e82a10e74b87522413.jpg,202404,AUTOMOBILE COUNCIL 2024,イベント,メーカー/インポーターによる市販車及びそのヘリテージカーの展示ヘリテージカーの展示・販売 自動車関連商品の展示・販売オーナーズクラブのご案内、アート作品の展示・販売,2024年4月12日(金)～2024年4月14日(日),10:00～18:00,4月12日(金)10:00 – 18:00(プレスタイム 10:00 – 13:00)特別内覧日4月13日(土)10:00 – 18:00 一般公開日4月14日(日)10:00 – 17:00 一般公開日,,,['国際展示場'],AUTOMOBILE COUNCIL 実行委員会,,https://www.m-messe.co.jp/cache/images/event/24/13/1029f11d26175bd322e2e6e82a10e74b87522413.1200x1200.none.jpg
4月13日 就職セミナー 幕張会場,2024.04.13(土),イベント,一般,https://www.m-messe.co.jp/event/detail/7732,https://www.m-messe.co.jp/saved/images/event/29/fb/0ee42075327b0b45adcb074d3b1ac9bd7ab229fb.jpg,202404,4月13日 就職セミナー 幕張会場,イベント,大学生向け 合同会社説明会|完全予約制|入場無料|入退場自由|全学年対象|,2024年4月13日(土),13:00～17:00,オープニングスクールは12:00～開始,,,"['国際会議場 コンベンションホール,中会議室201']",株式会社マイナビ,https://job.mynavi.jp/conts/event/2025/8873/index.html,https://www.m-messe.co.jp/cache/images/event/29/fb/0ee42075327b0b45adcb074d3b1ac9bd7ab229fb.1200x1200.none.jpg
315 Production presents F@NTASTIC COMBINATION LIVE ～HEARTMAKER!!!!～,2024.04.13(土) 〜 2024.04.14(日),音楽イベント,一般,https://www.m-messe.co.jp/event/detail/7691,https://www.m-messe.co.jp/static/images/event/noimage_cat2.jpg,202404,315 Production presents F@NTASTIC COMBINATION LIVE ～HEARTMAKER!!!!～,音楽イベント,315プロダクションのアイドル達によるユニット合同ライブです。,2024年4月13日(土)～2024年4月14日(日),,,,,['幕張イベントホール'],株式会社バンダイナムコエンターテインメント,https://bnfaq.channel.or.jp/title/2743,
【開催中止】アソモビ2024 in Makuhari,2024.04.13(土) 〜 2024.04.14(日),展示会・見本市,関係者,https://www.m-messe.co.jp/event/detail/7672,https://www.m-messe.co.jp/saved/images/event/cb/15/baed30b02175cadb21282d072b8f59adfc33cb15.png,202404,【開催中止】アソモビ2024 in Makuhari,展示会・見本市,【開催中止】,2024年4月13日(土)～2024年4月14日(日),,開催中止,関係者,開催中止,['国際展示場 展示ホール8'],アソモビ実行委員会(株式会社Funtime 内),https://asomobi.com,https://www.m-messe.co.jp/cache/images/event/cb/15/baed30b02175cadb21282d072b8f59adfc33cb15.1200x1200.none.png
BNIナショナルカンファレンス2024,2024.04.15(月) 〜 2024.04.16(火),イベント,関係者、一般,https://www.m-messe.co.jp/event/detail/7613,https://www.m-messe.co.jp/saved/images/event/a2/cb/4e827c342c41dad9276121339be84415c9baa2cb.jpg,202404,BNIナショナルカンファレンス2024,イベント,BNIジャパン最大のイベント「ナショナルカンファレンス」2024年のテーマは「LEGENDS(伝説)」ネットワーキングイベントやシェアストーリー、参加者同士が交流を持てる機会を創出します!,2024年4月15日(月)～2024年4月16日(火),10:30～17:30,2024年4月15日(月)10:30～17:30(8:30受付開始)2024年4月16日(火)10:00～17:30(8:30受付開始),関係者,"29,700円(税込み)※定価",['国際展示場 展示ホール2〜3'],JBNインターナショナル株式会社,https://events.bninc.jp/2024/,https://www.m-messe.co.jp/cache/images/event/a2/cb/4e827c342c41dad9276121339be84415c9baa2cb.1200x1200.none.jpg
家具メッセバザールin幕張メッセ,2024.04.19(金) 〜 2024.04.21(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7726,https://www.m-messe.co.jp/saved/images/event/a8/47/b574f5bf621c1082a07c7787144a731ea302a847.jpg,202404,家具メッセバザールin幕張メッセ,イベント,かねたや家具店が主催する家具のセール販売会です。イベント総開催数は300回を超えており、国内外の家具メーカー70社以上が集結!品質の良い家具を一度にまとめて比較でき、お得に買える機会です。,2024年4月19日(金)～2024年4月21日(日),10:00～19:00,4/19(金)10:00～18:004/20(土)10:00～19:004/21(日) 10:00～19:00,,,['国際展示場 展示ホール7'],株式会社かねたや家具店,https://www.kanetaya.com/makuhari_messe/?afe=ID010,https://www.m-messe.co.jp/cache/images/event/a8/47/b574f5bf621c1082a07c7787144a731ea302a847.1200x1200.none.jpg
FEELCYCLE LIVE LUSTER 2024,2024.04.19(金) 〜 2024.04.21(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7723,https://www.m-messe.co.jp/saved/images/event/42/01/42a9e40595ad95828345e3264a254d698d6e4201.jpg,202404,FEELCYCLE LIVE LUSTER 2024,イベント,暗闇フィットネス®と音楽フェスを融合させたエンターテインメントイベント。,2024年4月19日(金)～2024年4月21日(日),11:00～,4月19日(金) 11:00/13:50/16:40/19:304月20日(土) 11:00/13:50/16:40/19:304月21日(日) 11:00/13:50/16:40※プログラム・出演インストラクター詳細は特設サイトよりご確認いただけます。,,,['国際展示場 展示ホール8'],FEELCYCLE LIVE LUSTER制作委員会,https://feelcycle-luster.com/,https://www.m-messe.co.jp/cache/images/event/42/01/42a9e40595ad95828345e3264a254d698d6e4201.1200x1200.none.jpg
デュエル・マスターズグランプリ2024-1st,2024.04.20(土) 〜 2024.04.21(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7688,https://www.m-messe.co.jp/static/images/event/noimage_cat1.jpg,202404,デュエル・マスターズグランプリ2024-1st,イベント,トレーディングカードゲームによる大型競技大会,2024年4月20日(土)～2024年4月21日(日),,,,,['国際展示場 展示ホール5〜6'],株式会社インスパイア,https://inspire-jp.net/,
"SAKANAQUARIUM 2024 ""turn""",2024.04.20(土) 〜 2024.04.21(日),音楽イベント,一般,https://www.m-messe.co.jp/event/detail/7669,https://www.m-messe.co.jp/saved/images/event/2a/65/918320c71042594d1ba24827a73fee24262b2a65.jpg,202404,"SAKANAQUARIUM 2024 ""turn""",音楽イベント,サカナクション コンサート,2024年4月20日(土)～2024年4月21日(日),,開場 16:30開演 18:00,,,['国際展示場 展示ホール9〜11'],ライブマスターズ株式会社 / 株式会社ディスクガレージ,https://cf.sakanaction.jp/feature/tour2024,https://www.m-messe.co.jp/cache/images/event/2a/65/918320c71042594d1ba24827a73fee24262b2a65.1200x1200.none.jpg
2024 BAEKHYUN ASIA TOUR Lonsdaleite,2024.04.20(土) 〜 2024.04.21(日),音楽イベント,一般,https://www.m-messe.co.jp/event/detail/7696,https://www.m-messe.co.jp/static/images/event/noimage_cat2.jpg,202404,2024 BAEKHYUN ASIA TOUR Lonsdaleite,音楽イベント,韓国アーティストユニットEXO及び、EXO-CBX所属のBAEKHYUN(ベクヒョン)によるソロ音楽コンサート,2024年4月20日(土)～2024年4月21日(日),17:00～19:00,2024/4/20(土)	開場16:00 / 開演17:002024/4/21(日)	開場15:00 / 開演16:00,,,['幕張イベントホール'],株式会社ジェイロック,,
全日本プロレス 幕張大会,2024.04.21(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7699,https://www.m-messe.co.jp/saved/images/event/92/0d/c96f6f002f765623be2bcd5dc67faf9a651f920d.jpg,202404,全日本プロレス 幕張大会,イベント,全日本プロレスチャンピオンカーニバル2024,2024年4月21日(日),17:00～20:00,,,,['国際展示場 展示ホール4'],オールジャパン・プロレスリング株式会社,http://www.all-japan.co.jp/,https://www.m-messe.co.jp/cache/images/event/92/0d/c96f6f002f765623be2bcd5dc67faf9a651f920d.1200x1200.none.jpg
大学・短大入試入学説明会+専門学校進路相談会,2024.04.23(火),イベント,一般,https://www.m-messe.co.jp/event/detail/7673,https://www.m-messe.co.jp/static/images/event/noimage_cat1.jpg,202404,大学・短大入試入学説明会+専門学校進路相談会,イベント,約70校の大学・短大、約50校の専門学校による、千葉県最大規模の進路相談会です。(入場無料・入退場自由)高校生のみならず、保護者や高校の先生などもご来場いただけます。,2024年4月23日(火),14:30～18:30,大学・短大入試入学説明会:14:30～18:30専門学校進路相談会:14:30～18:00,,,"['国際会議場 コンベンションホール,国際会議室']",大学新聞社・ライセンスアカデミー,,
ニコニコ超会議2024,2024.04.27(土) 〜 2024.04.28(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7717,https://www.m-messe.co.jp/saved/images/event/b0/96/1ba8bbe0742ace95f58c89d5554c77bf5dd9b096.png,202404,ニコニコ超会議2024,イベント,「ニコニコのすべて(だいたい)を地上に再現する」をコンセプトに、ユーザーが主体となりネットとリアルで開催するニコニコ最大のイベントです。,2024年4月27日(土)～2024年4月28日(日),10:00～18:00,2024/4/27(土) 10:00～18:00(最終入場17:30)2024/4/28(日) 10:00～17:00(最終入場16:30),,,"['国際展示場 展示ホール1〜8', '国際展示場 展示ホール9〜11', '国際会議場', '幕張イベントホール']",ニコニコ超会議実行委員会,https://chokaigi.jp/,https://www.m-messe.co.jp/cache/images/event/b0/96/1ba8bbe0742ace95f58c89d5554c77bf5dd9b096.1200x1200.none.png
テレビ千鳥 初ライブ コケたら即終了 幕張メッセ押さえちゃったんじゃ!!,2024.04.29(月),イベント,一般,https://www.m-messe.co.jp/event/detail/7705,https://www.m-messe.co.jp/saved/images/event/dc/5f/7d46a666ec22ec7331c5bafdedd7ae296314dc5f.png,202404,テレビ千鳥 初ライブ コケたら即終了 幕張メッセ押さえちゃったんじゃ!!,イベント,テレビ千鳥の初イベント,2024年4月29日(月・祝),16:00～,開場15:00/開演16:00,,,['幕張イベントホール'],テレビ朝日/吉本興業,,https://www.m-messe.co.jp/cache/images/event/dc/5f/7d46a666ec22ec7331c5bafdedd7ae296314dc5f.1200x1200.none.png
PARK HYUNG SIK 2024 SIKcret JAPAN - Hide and SIK -,2024.04.30(火),イベント,一般,https://www.m-messe.co.jp/event/detail/7721,https://www.m-messe.co.jp/saved/images/event/e5/44/041c6f7b408c0ef3a901f21c6c20a533e016e544.jpg,202404,PARK HYUNG SIK 2024 SIKcret JAPAN - Hide and SIK -,イベント,パク・ヒョンシク日本公式ファンクラブ「SIKcret JAPAN」オープン記念来日イベント,2024年4月30日(火),,開場 16:00 / 開演 17:00,,,['幕張イベントホール'],P&Studio / WARNER MUSIC KOREA / WORLD ENTERTAINMENT,https://sogotokyo.com/,https://www.m-messe.co.jp/cache/images/event/e5/44/041c6f7b408c0ef3a901f21c6c20a533e016e544.1200x1200.none.jpg
Pet博2024 幕張,2024.05.03(金) 〜 2024.05.05(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7686,https://www.m-messe.co.jp/saved/images/event/4c/de/4cd2febf66eb5de4f243470c51e8736e450e4cde.jpg,202405,Pet博2024 幕張,イベント,ペットとのふれあいと関連商品の展示販売。,2024年5月3日(金・祝)～2024年5月5日(日・祝),10:00～17:00,最終入場 16:45 (全日とも),,,['国際展示場 展示ホール10〜11'],Pet博実行委員会,http://www.pethaku.com,https://www.m-messe.co.jp/cache/images/event/4c/de/4cd2febf66eb5de4f243470c51e8736e450e4cde.1200x1200.none.jpg
住まいの大リフォーム博,2024.05.03(金) 〜 2024.05.05(日),展示会・見本市,一般,https://www.m-messe.co.jp/event/detail/7709,https://www.m-messe.co.jp/static/images/event/noimage_cat3.jpg,202405,住まいの大リフォーム博,展示会・見本市,リフォームのすべてがわかる3日間!実物大の構造模型の展示、快適住宅設備の展示や税・ローン相談などここでしか聞けない情報が盛りだくさん。リフォームのお悩み解決致します!,2024年5月3日(金・祝)～2024年5月5日(日・祝),10:00～17:00,,,,['国際会議場 国際会議室'],住友不動産株式会社,,
"幕張メッセ“どきどき""フリーマーケット2024",2024.05.03(金) 〜 2024.05.05(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7367,https://www.m-messe.co.jp/saved/images/event/36/a0/86dfada63e51bea48442c860f334ad7880da36a0.png,202405,"幕張メッセ“どきどき""フリーマーケット2024",イベント,例年人気のフリーマーケットとハンドメイド作品販売エリア「手づくりアートマーケット」を開催。屋外には飲食出店エリアがあり一日楽しめます!5月4日・5日は特設ミニステージでパフォーマンスやライブも!,2024年5月3日(金・祝)～2024年5月5日(日・祝),11:00～17:00,最終入場16:30※9:30～順次入場可能なアーリーチケットあり,,,['国際展示場 展示ホール1〜6'],"幕張メッセ""どきどき""フリーマーケット実行委員会(幕張メッセ・bayfm)",https://www.makuhari-dokidoki.com/,https://www.m-messe.co.jp/cache/images/event/36/a0/86dfada63e51bea48442c860f334ad7880da36a0.1200x1200.none.png
からぴちパラダイス2024～やっとみんなに会えるよ!～in 幕張メッセ,2024.05.05(日),音楽イベント,一般,https://www.m-messe.co.jp/event/detail/7710,https://www.m-messe.co.jp/saved/images/event/be/41/b2895f202ff0ad931bbfa17ea8a32e56533ebe41.png,202405,からぴちパラダイス2024～やっとみんなに会えるよ!～in 幕張メッセ,音楽イベント,カラフルピーチ初のリアルイベント【からぴちパラダイス2024～やっとみんなに会えるよ!～in 幕張メッセ】開催決定!,2024年5月5日(日・祝),,1部 開場11:30 / 開演12:302部 開場16:00 / 開演17:00※ 公演ごとにチケットの購入が必要となります。,,,['幕張イベントホール'],UUUM,https://uuum.jp/posts/732226,https://www.m-messe.co.jp/cache/images/event/be/41/b2895f202ff0ad931bbfa17ea8a32e56533ebe41.1200x1200.none.png
acosta!@幕張メッセ国際会議場,2024.05.06(月),イベント,一般,https://www.m-messe.co.jp/event/detail/7713,https://www.m-messe.co.jp/static/images/event/noimage_cat1.jpg,202405,acosta!@幕張メッセ国際会議場,イベント,撮れる!遊べる!コスプレイベント acosta!,2024年5月6日(月・祝),11:00～19:00,※撮影は18:00まで,,,['国際会議場'],株式会社ハコスタ,https://acosta.jp/,
大ピアノ展in幕張メッセ2024,2024.05.11(土) 〜 2024.05.12(日),即売会,一般,https://www.m-messe.co.jp/event/detail/7753,https://www.m-messe.co.jp/saved/images/event/2f/fa/1cd23e59d529ddbec9f8da21c3d06c0ab0582ffa.jpg,202405,大ピアノ展in幕張メッセ2024,即売会,「安さに理由あり」の品が一堂に!お値打ち品ズラーリ! 驚きのプライスでご提供!,2024年5月11日(土)～2024年5月12日(日),10:00～18:00,,,,"['国際会議場 コンベンションホール,213']",株式会社ピアノプラザ,https://www.pianoplaza.co.jp/,https://www.m-messe.co.jp/cache/images/event/2f/fa/1cd23e59d529ddbec9f8da21c3d06c0ab0582ffa.1200x1200.none.jpg
成田空港 合同企業説明会・空港見学会,2024.05.14(火),イベント,一般,https://www.m-messe.co.jp/event/detail/7722,https://www.m-messe.co.jp/saved/images/event/86/fb/f53c2e170e19e775426e94afd767282657b786fb.jpg,202405,成田空港 合同企業説明会・空港見学会,イベント,成田空港内関連企業約30社による合同企業説明会・空港見学会を開催します!ぜひご来場ください!※服装・入退場自由/説明会のみ参加は予約不要/参加費無料,2024年5月14日(火),10:00～16:00,<合同企業説明会>午前の部 10:00～12:00(受付9:30～)午後の部 13:00～16:00(受付12:30～)<空港見学会>午前の部 09:00～11:00午後の部 13:30～16:00※見学会のみへの参加は不可です。午前の部にご参加の方は午後の説明会、午後の部にご参加の方は午前の説明会にも必ずご参加ください。※見学会は就職をお考えの方に現場を見ていただくための内容となっております。,,,['国際会議場 コンベンションホール'],成田国際空港株式会社,https://www.naa.jp/jp/recruit/narita_oshigoto.html,https://www.m-messe.co.jp/cache/images/event/86/fb/f53c2e170e19e775426e94afd767282657b786fb.1200x1200.none.jpg
家具メッセバザールin幕張メッセ,2024.05.17(金) 〜 2024.05.19(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7749,https://www.m-messe.co.jp/saved/images/event/37/87/afd584839f884442b3143fb12077f32608ce3787.jpg,202405,家具メッセバザールin幕張メッセ,イベント,かねたや家具店が主催する家具のセール販売会です。イベント総開催数は300回を超えており、国内外の家具メーカー70社以上が集結!品質の良い家具を一度にまとめて比較でき、お得に買える機会です。,2024年5月17日(金)～2024年5月19日(日),10:00～19:00,5/17(金)10:00～18:005/18(土)10:00～19:005/19(日)10:00～18:00,,,['国際展示場 展示ホール6'],株式会社かねたや家具店,https://www.kanetaya.com/makuhari_messe/?afe=ID010,https://www.m-messe.co.jp/cache/images/event/37/87/afd584839f884442b3143fb12077f32608ce3787.1200x1200.none.jpg
POP YOURS 2024,2024.05.18(土) 〜 2024.05.19(日),音楽イベント,一般,https://www.m-messe.co.jp/event/detail/7730,https://www.m-messe.co.jp/saved/images/event/5d/21/d1cafd56f936613bc9b479078a7091cff6f05d21.jpg,202405,POP YOURS 2024,音楽イベント,国内最大級のヒップホップフェスティバル,2024年5月18日(土)～2024年5月19日(日),,OPEN 10:00/START 11:00,,,['国際展示場 展示ホール9〜11'],(株)スペースシャワーネットワーク,https://popyours.jp/,https://www.m-messe.co.jp/cache/images/event/5d/21/d1cafd56f936613bc9b479078a7091cff6f05d21.1200x1200.none.jpg
タキザワインテリアフェア2024,2024.05.18(土),イベント,関係者,https://www.m-messe.co.jp/event/detail/7708,https://www.m-messe.co.jp/static/images/event/noimage_cat1.jpg,202405,タキザワインテリアフェア2024,イベント,内装材全般展示会,2024年5月18日(土),10:00～17:00,5/18(金) 10:00～17:00,関係者,無,"['国際会議場 コンベンションホール,中会議室201']",株式会社 タキザワ,http://takizawa-chiba.co.jp/,
第6回 建設・測量生産性向上展(CSPI-EXPO2024),2024.05.22(水) 〜 2024.05.24(金),展示会・見本市,関係者,https://www.m-messe.co.jp/event/detail/7728,https://www.m-messe.co.jp/saved/images/event/22/b1/f631f583b738cd3a4ca0415d5f72b58004d022b1.png,202405,第6回 建設・測量生産性向上展(CSPI-EXPO2024),展示会・見本市,建設業界、測量業界の製品・技術・サービスが集まる機会として、出展社と来場者の商談の場・情報交換(意見交換)の場となり、業界全体の課題解決・生産性向上に繋がる展示会として開催いたします。,2024年5月22日(水)～2024年5月24日(金),10:00～17:00,最終日24日のみ16:00まで,関係者,招待券持参者、事前登録者は無料,['国際展示場 展示ホール1〜6'],建設・測量生産性向上展 実行委員会,https://cspi-expo.com/,https://www.m-messe.co.jp/cache/images/event/22/b1/f631f583b738cd3a4ca0415d5f72b58004d022b1.1200x1200.none.png
太陽生命 Presents Fantasy on Ice 2024 in MAKUHARI,2024.05.24(金) 〜 2024.05.26(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7707,https://www.m-messe.co.jp/saved/images/event/7e/3c/ae0594470251ab1aba90df96c21019bb0bff7e3c.png,202405,太陽生命 Presents Fantasy on Ice 2024 in MAKUHARI,イベント,フィギュアスケートアイスショー,2024年5月24日(金)～2024年5月26日(日),12:00～20:00,5/24(金) 16:00開場 17:00開演5/25(土) 13:00開場 14:00開演5/26(日) 12:00開場 13:00開演※上演時間:約3時間予定(休憩含む)※上演時間は前後する可能性がございます。,,,['幕張イベントホール'],Fantasy on Ice 2024 in MAKUHARI実行委員会,https://www.fantasy-on-ice.com/,https://www.m-messe.co.jp/cache/images/event/7e/3c/ae0594470251ab1aba90df96c21019bb0bff7e3c.1200x1200.none.png
2024 CHAE JONG HYEOP 1st FANMEETING in JAPAN[First Love],2024.06.01(土) 〜 2024.06.02(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7763,https://www.m-messe.co.jp/saved/images/event/1f/c6/9164de66c6b24440e830acb467d0fbb004451fc6.jpg,202406,2024 CHAE JONG HYEOP 1st FANMEETING in JAPAN[First Love],イベント,2024年1月にスタートしたTBSドラマ「Eye Love You」で韓国人留学生「ユン・テオ」役を演じたチェ・ジョンヒョプの初めてのファンミーティングが開催決定!!,2024年6月1日(土)～2024年6月2日(日),,6/1(土) 開場16:00 / 開演17:006/2(日) 開場15:00 / 開演16:00,,,['国際展示場 展示ホール9〜11'],IOK COMPANY / 株式会社 J HARMONY,,https://www.m-messe.co.jp/cache/images/event/1f/c6/9164de66c6b24440e830acb467d0fbb004451fc6.1200x1200.none.jpg
BOOM TOKYO 2024,2024.06.01(土) 〜 2024.06.02(日),イベント,一般,https://www.m-messe.co.jp/event/detail/7740,https://www.m-messe.co.jp/saved/images/event/d3/f6/1c9a14b98c1207813be56b1ec5e5440bc1a2d3f6.jpg,202406,BOOM TOKYO 2024,イベント,BOOMを体感できる場所音楽やファッションなど、BOOMの中心にあるポップカルチャーと、ジャンルの枠を超えて出会える場。,2024年6月1日(土)～2024年6月2日(日),,開場 15:00 / 開演 16:00 ※両日共通,,,['幕張イベントホール'],株式会社blowout,https://sogotokyo.com/,https://www.m-messe.co.jp/cache/images/event/d3/f6/1c9a14b98c1207813be56b1ec5e5440bc1a2d3f6.1200x1200.none.jpg
Japan Drone / 次世代エアモビリティEXPO 2024,2024.06.05(水) 〜 2024.06.07(金),展示会・見本市,関係者、一般,https://www.m-messe.co.jp/event/detail/7731,https://www.m-messe.co.jp/saved/images/event/1f/21/b6f8be2759735d59ce5fe376a87ebb1090481f21.jpg,202406,Japan Drone / 次世代エアモビリティEXPO 2024,展示会・見本市,ドローン・次世代エアモビリティの最新情報が一堂に会する専門展示会です。,2024年6月5日(水)～2024年6月7日(金),10:00～17:00,,関係者,"3,000円 ※事前登録者、招待券持参者は入場無料",['国際展示場 展示ホール5〜6'],主催:一般社団法人日本UAS産業振興協議会(JUIDA) 共催:株式会社コングレ,https://ssl.japan-drone.com/index.html,https://www.m-messe.co.jp/cache/images/event/1f/21/b6f8be2759735d59ce5fe376a87ebb1090481f21.1200x1200.none.jpg
千葉市ドローン産業セミナー,2024.06.06(木),展示会・見本市,関係者、一般,https://www.m-messe.co.jp/event/detail/7746,https://www.m-messe.co.jp/saved/images/event/cf/ae/756d26c4ea45040db521bbdeea7f995dbebfcfae.bmp,202406,千葉市ドローン産業セミナー,展示会・見本市,国内ドローン研究の第一人者である野波健蔵氏の基調講演のほか、関連企業による千葉市における各分野でのドローン活用事例の紹介やドローン活用に関する相談会を行います。,2024年6月6日(木),13:00～16:50,(12時30分開場),関係者,無料,['国際会議場 中会議室201'],千葉市,,https://www.m-messe.co.jp/cache/images/event/cf/ae/756d26c4ea45040db521bbdeea7f995dbebfcfae.1200x1200.none.bmp
2024東京ウェルディングフェスタ,2024.06.07(金) 〜 2024.06.08(土),展示会・見本市,関係者,https://www.m-messe.co.jp/event/detail/7747,https://www.m-messe.co.jp/static/images/event/noimage_cat3.jpg,202406,2024東京ウェルディングフェスタ,展示会・見本市,溶接機材・産業機器 即時販売会,2024年6月7日(金)～2024年6月8日(土),,6/7(金) 10時～17時6/8(土)  9時～16時,関係者,完全招待制,['国際展示場 展示ホール9'],東日本MAC会,,
合同ランドセル展示会2024千葉,2024.06.09(日),即売会,関係者、その他,https://www.m-messe.co.jp/event/detail/7733,https://www.m-messe.co.jp/saved/images/event/a1/8d/0c791712c60b9757086443453a6787f8c476a18d.jpg,202406,合同ランドセル展示会2024千葉,即売会,全国15メーカー約1020本のランドセルが集結。大手メーカー系・工房系・ブランド・オーダーメイド・リュック型など種類豊富。専属スタッフに直接相談もできる。ここだけの割引や特典も。購入可能。,2024年6月9日(日),09:30～15:30,1部: 9時30分～11時2部:11時30分～13時3部:14時～15時30分,関係者,無料,['国際会議場 コンベンションホール'],株式会社YMG,https://www.ymg-official.com/,https://www.m-messe.co.jp/cache/images/event/a1/8d/0c791712c60b9757086443453a6787f8c476a18d.1200x1200.none.jpg
ACTORS☆LEAGUE in Games 2024,2024.06.11(火),イベント,一般,https://www.m-messe.co.jp/event/detail/7793,https://www.m-messe.co.jp/saved/images/event/0f/8d/b186787db1ad526d51caa1d110ec270cd48f0f8d.jpg,202406,ACTORS☆LEAGUE in Games 2024,イベント,『ACTORS☆LEAGUE 2024』開催‼️俳優が日本を熱くするエンターテインメント企画をプロデュース!,2024年6月11日(火),17:00～,,,,['幕張イベントホール'],ACTORS☆LEAGUE 2024実行委員会,http://actors-league.com/games/,https://www.m-messe.co.jp/cache/images/event/0f/8d/b186787db1ad526d51caa1d110ec270cd48f0f8d.1200x1200.none.jpg
Interop Tokyo 2024,2024.06.12(水) 〜 2024.06.14(金),展示会・見本市,一般,https://www.m-messe.co.jp/event/detail/7748,https://www.m-messe.co.jp/saved/images/event/ac/ca/31086ab7822690e2529f2c596231acdd0a51acca.png,202406,Interop Tokyo 2024,展示会・見本市,～AI社会とインターネット～1994年の初開催以来、日本のインターネット技術の発展とともに歩みを続ける業界の老舗イベント,2024年6月12日(水)～2024年6月14日(金),,展示会/展示会場内セミナー(国際展示場 展示ホール2～6)10:00～18:00(最終日のみ 17:00 終了)基調講演(国際会議場2F)9:30～(初日のみ Opening 9:15 開始)Interop Tokyo カンファレンス(国際会議場1F)※参加には別途ご登録が必要です,,,"['国際展示場 展示ホール2〜6', '国際会議場 コンベンションホール,国際会議室']",Interop Tokyo 実行委員会,https://www.interop.jp/,https://www.m-messe.co.jp/cache/images/event/ac/ca/31086ab7822690e2529f2c596231acdd0a51acca.1200x1200.none.png
デジタルサイネージ ジャパン(DSJ) 2024,2024.06.12(水) 〜 2024.06.14(金),展示会・見本市,一般,https://www.m-messe.co.jp/event/detail/7750,https://www.m-messe.co.jp/saved/images/event/d3/4e/0296f1bebb747c04b3856cdefcadcd355044d34e.png,202406,デジタルサイネージ ジャパン(DSJ) 2024,展示会・見本市,リアルとバーチャルを融かすデジタルサイネージ「街中のメディア」デジタルサイネージの最新動向を伝える専門イベント。,2024年6月12日(水)～2024年6月14日(金),,展示会/展示会場内セミナー(国際展示場 展示ホール2～6)10:00～18:00(最終日のみ 17:00 終了)基調講演(国際会議場2F)9:30～(初日のみ Opening 9:15 開始)Interop Tokyo カンファレンス(国際会議場1F)※参加には別途ご登録が必要です,,,"['国際展示場 展示ホール2〜6', '国際会議場 コンベンションホール,国際会議室']",デジタルサイネージジャパン運営委員会,https://www.dsignage-expo.jp/,https://www.m-messe.co.jp/cache/images/event/d3/4e/0296f1bebb747c04b3856cdefcadcd355044d34e.1200x1200.none.png
