日付,時間,合計,男性,女性,20代,30代,40代,50代,60代,70歳以上,居住者,勤務者,来街者,平均男性,平均女性,平均20代,平均30代,平均40代,平均50代,平均60代,平均70歳以上,平均居住者,平均勤務者,平均来街者
2024-10-28,17時,668,184,484,596,0,72,0,0,0,0,0,669,184,484,596,0,72,0,0,0,0,0,669
2024-10-28,17時半,177,177,0,111,0,44,20,0,0,0,0,177,177,0,111,0,44,20,0,0,0,0,177
2024-10-28,18時,177,177,0,111,0,44,20,0,0,0,0,177,177,0,111,0,44,20,0,0,0,0,177
2024-10-28,18時半,177,177,0,111,0,44,20,0,0,0,0,177,177,0,111,0,44,20,0,0,0,0,177
2024-10-28,19時,177,177,0,111,0,44,20,0,0,0,0,177,177,0,111,0,44,20,0,0,0,0,177
2024-10-28,19時半,177,177,0,111,0,44,20,0,0,0,0,177,177,0,111,0,44,20,0,0,0,0,177
2024-10-28,20時,270,234,36,111,0,44,77,36,0,0,30,240,234,36,111,0,44,77,36,0,0,30,240
2024-10-28,20時半,239,203,36,111,0,44,47,36,0,0,0,240,203,36,111,0,44,47,36,0,0,0,240
2024-10-28,21時,213,177,36,111,0,44,20,36,0,0,0,213,177,36,111,0,44,20,36,0,0,0,213
2024-10-28,21時半,213,177,36,111,0,44,20,36,0,0,0,213,177,36,111,0,44,20,36,0,0,0,213
2024-10-28,22時,757,237,520,596,0,105,20,36,0,60,60,698,237,520,596,0,105,20,36,0,60,60,698
2024-10-28,22時半,757,237,520,596,0,105,20,36,0,60,60,698,237,520,596,0,105,20,36,0,60,60,698
2024-10-28,23時,779,237,542,596,0,105,42,36,0,60,60,720,237,542,596,0,105,42,36,0,60,60,720
2024-10-28,23時半,779,237,542,596,0,105,42,36,0,60,60,720,237,542,596,0,105,42,36,0,60,60,720
2024-10-28,24時,779,237,542,596,0,105,42,36,0,60,60,720,237,542,596,0,105,42,36,0,60,60,720
2024-10-28,24時半,779,237,542,596,0,105,42,36,0,60,60,720,237,542,596,0,105,42,36,0,60,60,720
2024-10-28,25時,719,177,542,596,0,44,42,36,0,0,0,720,177,542,596,0,44,42,36,0,0,0,720
2024-10-28,25時半,779,237,542,596,0,105,42,36,0,60,60,720,237,542,596,0,105,42,36,0,60,60,720
2024-10-28,26時,779,237,542,596,0,105,42,36,0,60,60,720,237,542,596,0,105,42,36,0,60,60,720
2024-10-28,26時半,779,237,542,596,0,105,42,36,0,60,60,720,237,542,596,0,105,42,36,0,60,60,720
2024-10-28,27時,734,192,542,596,0,60,42,36,0,60,60,675,192,542,596,0,60,42,36,0,60,60,675
2024-10-28,27時半,734,192,542,596,0,60,42,36,0,60,60,675,192,542,596,0,60,42,36,0,60,60,675
2024-10-28,28時,734,192,542,596,0,60,42,36,0,60,60,675,192,542,596,0,60,42,36,0,60,60,675
2024-10-28,28時半,734,192,542,596,0,60,42,36,0,60,60,675,192,542,596,0,60,42,36,0,60,60,675
2024-10-29,5時,132,132,0,111,0,0,20,0,0,0,0,132,132,0,111,0,0,20,0,0,0,0,132
2024-10-29,5時半,162,162,0,111,0,0,50,0,0,0,0,162,162,0,111,0,0,50,0,0,0,0,162
2024-10-29,6時,207,207,0,111,0,44,50,0,0,0,0,207,207,0,111,0,44,50,0,0,0,0,207
2024-10-29,6時半,207,207,0,111,0,44,50,0,0,0,0,207,207,0,111,0,44,50,0,0,0,0,207
2024-10-29,7時,207,207,0,111,0,44,50,0,0,0,0,207,207,0,111,0,44,50,0,0,0,0,207
2024-10-29,7時半,255,255,0,111,0,93,50,0,0,0,0,255,255,0,111,0,93,50,0,0,0,0,255
2024-10-29,8時,401,274,127,111,67,172,50,0,0,0,127,274,274,127,111,67,172,50,0,0,0,127,274
2024-10-29,8時半,269,269,0,111,67,44,20,24,0,0,0,269,269,0,111,67,44,20,24,0,0,0,269
2024-10-29,9時,272,272,0,111,67,44,47,0,0,0,0,272,272,0,111,67,44,47,0,0,0,0,272
2024-10-29,9時半,436,224,212,323,67,44,0,0,0,0,212,224,224,212,323,67,44,0,0,0,0,212,224
2024-10-29,10時,364,112,252,212,67,44,0,0,40,0,212,152,112,252,212,67,44,0,0,40,0,212,152
2024-10-29,10時半,324,112,212,212,67,44,0,0,0,0,212,112,112,212,212,67,44,0,0,0,0,212,112
2024-10-29,11時,398,139,259,212,67,44,27,0,47,0,212,187,139,259,212,67,44,27,0,47,0,212,187
2024-10-29,11時半,443,184,259,212,67,44,71,0,47,0,212,232,184,259,212,67,44,71,0,47,0,212,232
2024-10-29,12時,348,109,239,212,0,44,91,0,0,0,262,86,109,239,212,0,44,91,0,0,0,262,86
2024-10-29,12時半,597,358,239,351,0,99,147,0,0,0,318,279,358,239,351,0,99,147,0,0,0,318,279
2024-10-29,13時,402,163,239,212,0,44,126,19,0,0,242,160,163,239,212,0,44,126,19,0,0,242,160
2024-10-29,13時半,348,136,212,212,0,44,72,19,0,0,242,106,136,212,212,0,44,72,19,0,0,242,106
2024-10-29,14時,318,106,212,212,0,44,41,19,0,0,212,106,106,212,212,0,44,41,19,0,0,212,106
2024-10-29,14時半,397,135,262,212,0,47,91,19,26,0,212,186,135,262,212,0,47,91,19,26,0,212,186
2024-10-29,15時,370,108,262,212,0,47,91,19,0,0,212,159,108,262,212,0,47,91,19,0,0,212,159
2024-10-29,15時半,323,61,262,212,0,0,91,19,0,0,212,111,61,262,212,0,0,91,19,0,0,212,111
2024-10-29,16時,144,94,50,0,0,0,91,19,33,0,0,144,94,50,0,0,0,91,19,33,0,0,144
2024-10-29,16時半,255,205,50,111,0,0,91,19,33,0,0,256,205,50,111,0,0,91,19,33,0,0,256
2024-10-29,17時,255,205,50,111,0,0,91,19,33,0,0,256,205,50,111,0,0,91,19,33,0,0,256
2024-10-29,17時半,166,116,50,0,0,0,81,53,33,0,0,167,116,50,0,0,0,81,53,33,0,0,167
2024-10-29,18時,127,127,0,0,0,0,40,53,33,0,0,127,127,0,0,0,0,40,53,33,0,0,127
2024-10-29,18時半,101,101,0,0,0,0,14,53,33,0,0,101,101,0,0,0,0,14,53,33,0,0,101
2024-10-29,19時,101,101,0,0,0,0,14,53,33,0,0,101,101,0,0,0,0,14,53,33,0,0,101
2024-10-29,19時半,155,155,0,0,0,54,14,53,33,0,54,101,155,0,0,0,54,14,53,33,0,54,101
2024-10-29,20時,138,138,0,0,0,37,14,53,33,0,0,138,138,0,0,0,37,14,53,33,0,0,138
2024-10-29,20時半,90,90,0,0,0,37,0,19,33,0,0,90,90,0,0,0,37,0,19,33,0,0,90
2024-10-29,21時,90,90,0,0,0,37,0,19,33,0,0,90,90,0,0,0,37,0,19,33,0,0,90
2024-10-29,21時半,321,90,231,231,0,37,0,19,33,0,0,321,90,231,231,0,37,0,19,33,0,0,321
2024-10-29,22時,118,118,0,0,0,37,28,19,33,0,28,90,118,0,0,0,37,28,19,33,0,28,90
2024-10-29,22時半,118,118,0,0,0,37,28,19,33,0,28,90,118,0,0,0,37,28,19,33,0,28,90
2024-10-29,23時,118,118,0,0,0,37,28,19,33,0,28,90,118,0,0,0,37,28,19,33,0,28,90
2024-10-29,23時半,85,85,0,0,0,37,28,19,0,0,28,57,85,0,0,0,37,28,19,0,0,28,57
2024-10-29,24時,98,98,0,0,0,37,28,0,33,0,28,70,98,0,0,0,37,28,0,33,0,28,70
2024-10-29,24時半,61,61,0,0,0,0,28,0,33,0,28,33,61,0,0,0,0,28,0,33,0,28,33
2024-10-29,25時,61,61,0,0,0,0,28,0,33,0,28,33,61,0,0,0,0,28,0,33,0,28,33
2024-10-29,25時半,61,61,0,0,0,0,28,0,33,0,28,33,61,0,0,0,0,28,0,33,0,28,33
2024-10-29,26時,61,61,0,0,0,0,28,0,33,0,28,33,61,0,0,0,0,28,0,33,0,28,33
2024-10-29,26時半,61,61,0,0,0,0,28,0,33,0,28,33,61,0,0,0,0,28,0,33,0,28,33
2024-10-29,27時,61,61,0,0,0,0,28,0,33,0,28,33,61,0,0,0,0,28,0,33,0,28,33
2024-10-29,27時半,61,61,0,0,0,0,28,0,33,0,28,33,61,0,0,0,0,28,0,33,0,28,33
2024-10-29,28時,61,61,0,0,0,0,28,0,33,0,28,33,61,0,0,0,0,28,0,33,0,28,33
2024-10-29,28時半,61,61,0,0,0,0,28,0,33,0,28,33,61,0,0,0,0,28,0,33,0,28,33
2024-10-30,5時,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-30,5時半,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-30,6時,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-30,6時半,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-30,7時,71,71,0,0,0,37,34,0,0,0,0,71,71,0,0,0,37,34,0,0,0,0,71
2024-10-30,7時半,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-30,8時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,8時半,273,61,212,212,0,0,29,0,31,0,212,61,61,212,212,0,0,29,0,31,0,212,61
2024-10-30,9時,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,9時半,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,10時,264,52,212,212,0,52,0,0,0,0,212,52,52,212,212,0,52,0,0,0,0,212,52
2024-10-30,10時半,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,11時,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,11時半,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,12時,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,12時半,733,37,696,696,0,0,0,0,37,0,212,522,37,696,696,0,0,0,0,37,0,212,522
2024-10-30,13時,805,109,696,696,0,51,20,0,37,0,283,522,109,696,696,0,51,20,0,37,0,283,522
2024-10-30,13時半,835,139,696,696,0,51,50,0,37,0,283,552,139,696,696,0,51,50,0,37,0,283,552
2024-10-30,14時,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,14時半,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,15時,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,15時半,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-30,16時,262,50,212,212,0,50,0,0,0,0,212,50,50,212,212,0,50,0,0,0,0,212,50
2024-10-30,16時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,17時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,17時半,29,29,0,0,0,0,29,0,0,0,0,29,29,0,0,0,0,29,0,0,0,0,29
2024-10-30,18時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,18時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,19時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,19時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-30,20時,20,20,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,20
2024-10-30,20時半,89,89,0,0,0,49,20,19,0,0,0,89,89,0,0,0,49,20,19,0,0,0,89
2024-10-30,21時,89,89,0,0,0,49,20,19,0,0,0,89,89,0,0,0,49,20,19,0,0,0,89
2024-10-30,21時半,89,89,0,0,0,49,20,19,0,0,0,89,89,0,0,0,49,20,19,0,0,0,89
2024-10-30,22時,101,101,0,0,0,0,82,19,0,0,0,101,101,0,0,0,0,82,19,0,0,0,101
2024-10-30,22時半,101,101,0,0,0,0,82,19,0,0,0,101,101,0,0,0,0,82,19,0,0,0,101
2024-10-30,23時,135,135,0,0,65,0,50,19,0,0,0,135,135,0,0,65,0,50,19,0,0,0,135
2024-10-30,23時半,135,135,0,0,65,0,50,19,0,0,0,135,135,0,0,65,0,50,19,0,0,0,135
2024-10-30,24時,70,70,0,0,0,0,50,19,0,0,0,70,70,0,0,0,0,50,19,0,0,0,70
2024-10-30,24時半,70,70,0,0,0,0,50,19,0,0,0,70,70,0,0,0,0,50,19,0,0,0,70
2024-10-30,25時,70,70,0,0,0,0,50,19,0,0,0,70,70,0,0,0,0,50,19,0,0,0,70
2024-10-30,25時半,70,70,0,0,0,0,50,19,0,0,0,70,70,0,0,0,0,50,19,0,0,0,70
2024-10-30,26時,49,49,0,0,0,0,30,19,0,0,0,49,49,0,0,0,0,30,19,0,0,0,49
2024-10-30,26時半,49,49,0,0,0,0,30,19,0,0,0,49,49,0,0,0,0,30,19,0,0,0,49
2024-10-30,27時,49,49,0,0,0,0,30,19,0,0,0,49,49,0,0,0,0,30,19,0,0,0,49
2024-10-30,27時半,49,49,0,0,0,0,30,19,0,0,0,49,49,0,0,0,0,30,19,0,0,0,49
2024-10-30,28時,49,49,0,0,0,0,30,19,0,0,0,49,49,0,0,0,0,30,19,0,0,0,49
2024-10-30,28時半,49,49,0,0,0,0,30,19,0,0,0,49,49,0,0,0,0,30,19,0,0,0,49
